x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.13735516177987622,-0.06947949917058029,-0.2462402408782647,-0.19434529205736908,-0.30964497350638603,-0.31707139637159715,-0.3699268989771674,-0.4275127027826976,-0.1711630595102952,-0.4777084725627458,-0.23444876901698541,-0.6589104504624562,-0.2724372299052543,-0.7684079407153332,-0.29827931926026835,-0.8697087673301962,-0.08836363322739096,-0.5124493379897994,-0.11616879820030045,-0.7383068693229847,-0.12820488737260435,-0.8749041265806646,-0.13449761500618407,-0.9909139173296782,-0.006178911773711201,-0.49626802064882036,-0.017900705515986052,-0.7006427464406155,-0.026247325888761535,-0.8313388125412569,-0.03419137534977988,-0.9491976770746702,0.07851682559491073,-0.4401741592721875,0.09004334702858766,-0.5917824638258585,0.0987388539260581,-0.6923253859185252,0.10484858351043748,-0.7885015852524786,A
0.0,0.0,-0.1408978193630504,-0.07182149859614279,-0.25426187976167186,-0.20066358407356766,-0.31899489419819793,-0.32301806785888487,-0.3757366478735467,-0.43504805665714513,-0.17533155640175446,-0.4828006234566892,-0.2374640029577544,-0.6640144476438345,-0.2743556763457012,-0.7725487583275327,-0.2995648566604879,-0.8736209112603368,-0.09234424080827972,-0.5168249517393644,-0.11940293228836463,-0.7395139478854257,-0.13075966656727575,-0.874228532712202,-0.13663568997266673,-0.9906213647129226,-0.008840063662343228,-0.5000999054269302,-0.020606083046194146,-0.7079483596840724,-0.028502070643215513,-0.8369830317327794,-0.036779274547949686,-0.9538674386382395,0.07716804803798326,-0.4433491252220767,0.09030585260437259,-0.5953238564493921,0.10036301393678301,-0.6948246513418411,0.10785367326371596,-0.7899422624276722,A
0.0,0.0,-0.1411540911559158,-0.07017419742933084,-0.25301097664995986,-0.19918088647612503,-0.31625517386566904,-0.32152848575238474,-0.37460274196108717,-0.43393336321331116,-0.17369975370254992,-0.48249001807881614,-0.23742406099735203,-0.6626892774047882,-0.27501260727706006,-0.7723751767057103,-0.30020382267896695,-0.8728643144272985,-0.08935835944832482,-0.5182763619485203,-0.11447379397913586,-0.7412701529503903,-0.1263854608052067,-0.8764576113020315,-0.1339082550316518,-0.9909937331963196,-0.005960893699216092,-0.5028547078372764,-0.01257851380739193,-0.7119037694737804,-0.02023657812295936,-0.842582697970865,-0.030164365922978907,-0.9603711028199545,0.07830583047844056,-0.4468415361521317,0.09494787751052534,-0.5985931007865138,0.10554103123249603,-0.698693768977525,0.11211162770567587,-0.7938644842124211,A
0.0,0.0,-0.14095935015613156,-0.07079753942007984,-0.2525527642813125,-0.1979283744103655,-0.31556342783278923,-0.31906473865939117,-0.36838876217946603,-0.43547562642524,-0.17368422925724541,-0.47699183764194136,-0.23697384001316296,-0.6575510378780406,-0.2743021484982921,-0.7671551828112874,-0.2992152743200756,-0.8673950146714804,-0.08842971216171189,-0.5130134662864005,-0.11382191287324153,-0.73732482739493,-0.125898171604304,-0.8742412288413995,-0.1336764265880017,-0.9910250314571587,-0.0047497381164107256,-0.49784070885279663,-0.01158917873390417,-0.7053784142007788,-0.01844512218821663,-0.8355343177043892,-0.028360248228979746,-0.9533486239550971,0.08014688910004769,-0.441292014315453,0.09643949948287042,-0.5907078367863444,0.10588601885127263,-0.6909661419713349,0.11024744768044185,-0.786945286200254,A
0.0,0.0,-0.14101351505858634,-0.0705669414472867,-0.2531897884086801,-0.19667474137488858,-0.3171407006286536,-0.3169893139766165,-0.3713621471983776,-0.43121406499541814,-0.17337231924581317,-0.4807890535760668,-0.2390934048566271,-0.6617106853113844,-0.2771784555000103,-0.7724379721348373,-0.30167293938055506,-0.874022123079951,-0.08881675682653581,-0.515874053309366,-0.11473934205478736,-0.7392373345813437,-0.12721607380145397,-0.8747938860529891,-0.13510066138236795,-0.990831878420374,-0.0056472782352161585,-0.5012045013555594,-0.013107983190426232,-0.7088879564856462,-0.01999156515378871,-0.8397589366005676,-0.028611830073132824,-0.9576545358741531,0.07757212705604062,-0.447384013147088,0.09245745133185274,-0.5990523061474567,0.10485657424792398,-0.6979523408567173,0.11423958073165424,-0.7918412920121389,A
0.0,0.0,-0.14088036611676683,-0.06929729984456935,-0.25183537062076206,-0.19650154582037696,-0.31364023051652035,-0.31711562157784334,-0.36654263818511046,-0.43157462930519946,-0.17153743444234285,-0.4749980250159015,-0.23628034406322174,-0.6567057881157153,-0.2740446981046595,-0.767692179668153,-0.29864714928796937,-0.8694815493855454,-0.08604713082375967,-0.5108536271958738,-0.11140823595006911,-0.7361757598551639,-0.1232449147255339,-0.8735632839583303,-0.13050858070632668,-0.9914471798144469,-0.00280621178883405,-0.4969160510914652,-0.009849860109818453,-0.703832670550193,-0.01606905884794465,-0.8341782112642178,-0.024505700144005108,-0.9516718347635722,0.08101373354250432,-0.4428951792094209,0.09725212212526786,-0.592072209019175,0.10868650403621755,-0.6908127802118349,0.11570030691231763,-0.7846171984756828,A
0.0,0.0,-0.14796339315182142,-0.07373831562470111,-0.26623942487370494,-0.20113458381144006,-0.33294476701440084,-0.32153542729239737,-0.38138007124053885,-0.43214614414550817,-0.18314984176331797,-0.4825343590795837,-0.2514619223210203,-0.6650701348601599,-0.28854801476902103,-0.7767171855175627,-0.3139308641013484,-0.8790071055910189,-0.09791249348790003,-0.5198009601059547,-0.12312793265286542,-0.7402727904621925,-0.13230018852143915,-0.8744144908246136,-0.13633973847636938,-0.9906621400417982,-0.012111414552043264,-0.5071556293718626,-0.019559420544851266,-0.7135096804765292,-0.024229191189433372,-0.8433992000119869,-0.03051493151211337,-0.9616506566198836,0.07552456464590566,-0.4540279753354998,0.0927253979818796,-0.6057115667071943,0.10464295605100145,-0.706444834192404,0.11317538572851725,-0.803147782983775,A
0.0,0.0,-0.14742762968422787,-0.06572355546841377,-0.26258108287251336,-0.19054172979463296,-0.3288292268737676,-0.3140147225433862,-0.3827820710504551,-0.42997933239085434,-0.182214367967285,-0.47812699915720097,-0.2527436510483829,-0.6614852805334941,-0.29196325555616687,-0.7742520731825465,-0.3166154400366114,-0.8766325716147061,-0.09756812810077553,-0.5171673123415715,-0.1253195443843517,-0.7410524480168937,-0.13450536896106274,-0.8767492848030777,-0.13702078649640362,-0.9905681723475204,-0.013184120419203124,-0.5060236861114099,-0.02452404829916847,-0.7149306085852146,-0.02938651838747587,-0.8440141532945507,-0.03431864389990717,-0.9607237409401355,0.0731102586626731,-0.4552354455396388,0.08778619712260481,-0.6091057673849458,0.09999526576703958,-0.70696977583454,0.1103293494565811,-0.8009660458007621,A
0.0,0.0,-0.14571181120112403,-0.06447408152038957,-0.26093387764669174,-0.19280570506379094,-0.32657319525194634,-0.31601165413361954,-0.3788851638950753,-0.43255919988083197,-0.1794467291509851,-0.47918104600118955,-0.24824526906104882,-0.6614244037694795,-0.2873701635703632,-0.7728891264606094,-0.31274663657810364,-0.8739719615160019,-0.09457475276895051,-0.5167682505711578,-0.12158404462259283,-0.7403007164797204,-0.13174472964445516,-0.8755144885183931,-0.13590782857203146,-0.9907214856521661,-0.011124500840434561,-0.5048354640931432,-0.023029505212753695,-0.7151683291148766,-0.02829533048737998,-0.8442157139617112,-0.0332719241973543,-0.9612625934478983,0.07454571497131704,-0.4541290282992508,0.09056768013139661,-0.6074805464848805,0.10316128383774135,-0.7076844003658782,0.11361281277860405,-0.8036895594963772,A
0.0,0.0,-0.14707346355469247,-0.06267359337652796,-0.26610521542438803,-0.18458603293729026,-0.33303590085399637,-0.3052619783928967,-0.381583891746256,-0.42248519173843974,-0.18475471906257984,-0.47463277089689726,-0.2559037979635844,-0.6575336170391529,-0.2954321665433928,-0.7692231192547456,-0.3205418404962422,-0.8714968348312879,-0.10014027021033371,-0.5153012592293982,-0.13054358764938487,-0.7380182326357798,-0.14209697479081826,-0.8740023819444588,-0.1472401651373316,-0.9891007702809311,-0.01502249172836321,-0.5055014635874826,-0.02877834911006665,-0.7135335035669537,-0.03476075292989569,-0.8420216631830765,-0.04054991190913563,-0.9580880742142713,0.07314143568815659,-0.4561426629885921,0.08880791150659594,-0.6091021560106503,0.09986640332456943,-0.7094547722845839,0.10826883287272582,-0.8063139733241195,A
0.0,0.0,-0.14480427797424889,-0.061529134605333526,-0.2613792024780236,-0.18486147762463342,-0.32732387390405493,-0.30843666770451045,-0.3815032148509648,-0.42654904301495095,-0.1808323562599564,-0.47486005690044125,-0.25249861391341616,-0.65658517469047,-0.2929259313943421,-0.7670965116504604,-0.31880718270224867,-0.8693390430480914,-0.09581734806410935,-0.5153141223926501,-0.12579191596377176,-0.73757417175551,-0.13745093864921332,-0.8728129876669564,-0.14319267919212,-0.9896948300490321,-0.011259419837811636,-0.5055458730815172,-0.025007648818474025,-0.714784368505124,-0.03067623666075604,-0.8427053017576538,-0.0365019535181553,-0.9595401796082912,0.0764636067840505,-0.456608831322654,0.0920019619709853,-0.6095055645988281,0.10348967297486197,-0.7105718677514661,0.11181863046026923,-0.8075493330491212,A
0.0,0.0,-0.14768314634698101,-0.05895993262708906,-0.2662135669073263,-0.18296043031819734,-0.3339565094149067,-0.30501372101245705,-0.38931289453202417,-0.4124240050214765,-0.19047185902816569,-0.47358072847805266,-0.26444042669844503,-0.6550444109708655,-0.30520201017717075,-0.7674604681476609,-0.33106873762667755,-0.8685588487704444,-0.106803630416827,-0.517936293974425,-0.1412708682222029,-0.7402978682115952,-0.1553096126883319,-0.8757827463328269,-0.1613945244244601,-0.9868899672637281,-0.020951700597077613,-0.5112277373110532,-0.038647357951412574,-0.7240297347250293,-0.048024812835207854,-0.8525398586004233,-0.05558054487805001,-0.968124862695107,0.06911647168840954,-0.4630522679717262,0.0872016711315071,-0.6154254003780161,0.09881329778190172,-0.7165091181079593,0.10830516098837395,-0.8142839935947606,A
0.0,0.0,-0.1457979203372755,-0.05704793824952089,-0.2674106609542801,-0.17597230648983053,-0.3387529741777856,-0.2953784304497437,-0.3900808738119663,-0.4128036216803291,-0.18995657267518673,-0.46813509062009867,-0.2632709184167843,-0.6519013120890733,-0.30577095281797656,-0.7637693385699327,-0.3336456515330892,-0.864225577777254,-0.10509585575157902,-0.5125561720435896,-0.14133306579792532,-0.7377237604096409,-0.156746451615993,-0.8734284597679544,-0.16485060252964034,-0.9863185483633645,-0.01797639236221338,-0.5078025692225768,-0.03819474793471158,-0.7217192098467075,-0.047703987910733894,-0.8505177902966425,-0.05585047840068845,-0.9660488258574486,0.07337372286512749,-0.462791276648281,0.08955163682834587,-0.6163600985613625,0.10101879613035786,-0.7184734299549052,0.11080279834181518,-0.8163685698062025,A
0.0,0.0,-0.14469189105347594,-0.055230307374470336,-0.2646933898375549,-0.17434023941385215,-0.33610831876363567,-0.293956783958321,-0.38376679894577376,-0.4122955349424838,-0.1900249931131688,-0.46637696070531753,-0.2628928220569783,-0.6494612606927149,-0.30550617469222535,-0.7622212930137271,-0.3325514688472376,-0.863412018786455,-0.10460027501727522,-0.5114680188100555,-0.1404734288753478,-0.7347381690863581,-0.1554385408473932,-0.8718044029827563,-0.16285625908628157,-0.9866498055928566,-0.016580265429609786,-0.5067382355956451,-0.03659215929734449,-0.7180253012376827,-0.04580535501281463,-0.8461017401351845,-0.05361642649290465,-0.9609575778684742,0.07522514872382231,-0.4609844199107783,0.09088317832716601,-0.6138513391799757,0.10175759475135389,-0.7158961543342388,0.11073434584626347,-0.8136583058512387,A
0.0,0.0,-0.14527727755236963,-0.053577354189735485,-0.26615991084566837,-0.17311849145802588,-0.33749861622354765,-0.29419291297039585,-0.38711213440487513,-0.4135005078600702,-0.19258014352842853,-0.466082018960234,-0.2655369183550901,-0.6497447764332172,-0.30776033336267067,-0.7627108466145328,-0.3345954890938513,-0.8631705883479692,-0.10724294117532865,-0.5125099629142714,-0.14317245930791522,-0.736366142647302,-0.15817037465242387,-0.8729085010983227,-0.16588059304934755,-0.9861458456281184,-0.019054070182735926,-0.5087344675337796,-0.039915571950660644,-0.7215554187336579,-0.049866852286944874,-0.8498803159779942,-0.05859334394324812,-0.965060186590833,0.0733739333564257,-0.46354165503318834,0.08908294629880904,-0.6172336087751688,0.10043203331563454,-0.7198372414528171,0.10968051581052851,-0.8182792485406052,A
0.0,0.0,-0.14545612476842948,-0.05432878228376488,-0.26552713899055513,-0.17187392885195732,-0.3374504470027935,-0.29286066278281486,-0.37879436728242566,-0.41555751573415345,-0.18888026159147708,-0.466436656719521,-0.2616713492188029,-0.6489576329290133,-0.3045838693624781,-0.762256565602814,-0.3312214308352716,-0.863548869863326,-0.10282204068864066,-0.5124631096658333,-0.1386956766828288,-0.7355042035857734,-0.15415181855426505,-0.8723304722969722,-0.1620781697172962,-0.9867779217742417,-0.014361317972849114,-0.5084946926340793,-0.035267417530024193,-0.7186725006273688,-0.04547712339327304,-0.8465921391406969,-0.05437224796866909,-0.9616679234453316,0.07790393057455765,-0.4633810190707553,0.09273033137588177,-0.61717002699632,0.10391609754572947,-0.7195852800103572,0.11321148994299338,-0.8176592059842122,A
0.0,0.0,-0.14482595977968835,-0.054730963724471074,-0.26359214466596903,-0.1740812150344273,-0.33387531598064946,-0.29439736331441724,-0.38096928502866395,-0.4139550950753594,-0.18985945095810897,-0.46670220287237013,-0.2614670689987501,-0.6498744386537577,-0.302610621512262,-0.7631833248468125,-0.3281380082200942,-0.8644782998459104,-0.10368650059196655,-0.5130518262087403,-0.13870605397418925,-0.7366688070414104,-0.15295351396880277,-0.8738653192140676,-0.15953954724865002,-0.9871915380835149,-0.014454045030582856,-0.5087505083019261,-0.03535802025849198,-0.7203762191489159,-0.045065086536862996,-0.8481475288987801,-0.05287476839508961,-0.9620386267272618,0.07838590971619233,-0.4621052700936518,0.09294369497226815,-0.6158218055730162,0.10433772314188598,-0.7173139637504095,0.11453087185783191,-0.8137287350344707,A
0.0,0.0,-0.14372435106955342,-0.055881069870480755,-0.2614382882286362,-0.17376813210741499,-0.3333140710112293,-0.2929410473210998,-0.37480288902230097,-0.4144116070181814,-0.18665183208919145,-0.46492567170768195,-0.25793400667126953,-0.6461201669332062,-0.2993692900641717,-0.7587885621554964,-0.32466446103308333,-0.859754915907087,-0.10019712900531409,-0.5106654450436214,-0.13507921295688702,-0.734279097951343,-0.14969723013922115,-0.872395410290568,-0.1571724004748501,-0.9875711804872463,-0.011409900887299332,-0.5059782911831191,-0.03173248521052775,-0.7162372289064817,-0.04063073090933713,-0.8452941167382555,-0.0483812403909217,-0.9607516783439386,0.08041525710235678,-0.4594196553940801,0.09524805159529483,-0.6117306270223103,0.10675454477695262,-0.7137580905684073,0.11635627879948901,-0.8108500839523016,A
0.0,0.0,-0.14362404599197245,-0.05324988293029671,-0.25948115587255904,-0.1700301003427412,-0.33264726647568527,-0.2904153212284407,-0.37607152156237034,-0.4165566002165545,-0.18501146514285818,-0.4662027615893466,-0.2538480334906074,-0.6492435376491258,-0.29427722061807443,-0.7614720568066501,-0.31942802306605844,-0.8621981382232613,-0.09777953396854558,-0.5113456811225835,-0.1315564756924986,-0.7359662277915948,-0.14545000678683212,-0.8737571084487668,-0.15224980069321634,-0.9883420451386634,-0.00896520599194794,-0.5053450334949942,-0.02911076839252279,-0.7160466030420267,-0.036831618765564324,-0.8431851483881586,-0.043247094329980744,-0.9583834176688307,0.08227117360344208,-0.4575785451870032,0.0966599087521524,-0.6098012974578862,0.11104620826093696,-0.7098345675071976,0.12461118434844479,-0.8059811971928927,A
0.0,0.0,-0.1441879877333029,-0.05404925587865227,-0.2611816880275419,-0.17213547608307883,-0.3328481964224636,-0.29090405601527086,-0.37485496454211636,-0.41452564198572717,-0.1824868872701834,-0.46600177156351474,-0.25092113835769475,-0.6473356287464104,-0.2914235580235452,-0.7607955475315491,-0.3169452491993089,-0.8617473774494819,-0.09626533916023569,-0.5112878961103992,-0.12964000646947635,-0.7350715354773159,-0.14323650851162656,-0.8737486053528342,-0.14994126713817896,-0.9886949056250858,-0.008133902491212238,-0.5048493052618015,-0.02735984020355849,-0.713890599285956,-0.034033156638404574,-0.8401763014100109,-0.03988422767626113,-0.9540269375529044,0.08283490322448542,-0.45584838201642186,0.09957562443726832,-0.6072563953138319,0.11414490939016939,-0.7072503934040089,0.12672281275651096,-0.8028880437494051,A
0.0,0.0,-0.1451966742591412,-0.0541507317495458,-0.2618265620261912,-0.17208150678767203,-0.3331201627261756,-0.2920536188889034,-0.37609319477342135,-0.4161284207405968,-0.185402802864158,-0.4686369731645183,-0.2537846434566561,-0.6513318288642913,-0.29345881835559906,-0.7648049575846972,-0.31806302446699014,-0.8658479345763103,-0.09827248100144148,-0.512951950173613,-0.13075848068835416,-0.736481181299867,-0.14373771487859008,-0.8742751539126904,-0.15001222816564416,-0.9886841413721466,-0.009661516165234474,-0.5055013906564884,-0.028692525670082597,-0.714020058341527,-0.03569401669438081,-0.840396272066314,-0.04155692663143861,-0.9550891349658781,0.08148642904487435,-0.45586174437530924,0.09742592273982188,-0.6087347954508249,0.11196817189566098,-0.7087005212807892,0.12500668312694999,-0.8050027463462758,A
0.0,0.0,-0.14389784717540288,-0.052464997585131644,-0.261016391488851,-0.17244018281670595,-0.33455127216491903,-0.29329682007020047,-0.37535012929752637,-0.41734970251140285,-0.1825199156065863,-0.4680675017846459,-0.25114173436289916,-0.6510994628735146,-0.2916947066756047,-0.7653363272125691,-0.31679336748320447,-0.8666503994396899,-0.09595661533443324,-0.5125238634294156,-0.13012688117031598,-0.7365017619685554,-0.14387634834559995,-0.8744902631293234,-0.15046129830517965,-0.988615899989637,-0.007176103411406443,-0.5054701874859289,-0.026808397086718033,-0.7150898286333891,-0.03384134661344866,-0.8417903498958011,-0.039954223465918454,-0.9562016508479273,0.08438728398377601,-0.4558600285218142,0.10115160801627482,-0.608001196468302,0.11561169519462577,-0.7089074346067062,0.12866611936328679,-0.8059765821995643,A
0.0,0.0,-0.14526532714445156,-0.053501735060406286,-0.2618148753901613,-0.17183982267675224,-0.3338182452170456,-0.29181791910771737,-0.37764221791934144,-0.41691253954928825,-0.18544367843330423,-0.46992971778279224,-0.25430308719221945,-0.6532586040137588,-0.2944188113115654,-0.7673998996858487,-0.3192855269443802,-0.8682896978035394,-0.09864113551811177,-0.5141114497983689,-0.13277757242311325,-0.7374497739975574,-0.14617219942240142,-0.8748178407867849,-0.15206635483753958,-0.9883702867480505,-0.009812275744771814,-0.5067892148814392,-0.030103735860726104,-0.7162433399369614,-0.037743607551129356,-0.8436862220392674,-0.04357487860099277,-0.958933395214793,0.08205715239780335,-0.4567776263927232,0.0988098559419164,-0.6084097061760034,0.11367525694048318,-0.7088893413426844,0.12726689589805543,-0.8054652591427395,A
0.0,0.0,-0.14216889221559934,-0.055077796089595274,-0.25764247437370624,-0.17317561723220018,-0.33092136709413034,-0.29251180575301655,-0.3718417125126077,-0.4165000309303515,-0.17936642621922927,-0.46644730103820936,-0.2481872991684948,-0.648057834483435,-0.2893020469363428,-0.7610063061517824,-0.3150966560889522,-0.8621262364573511,-0.09320943787903115,-0.5113058037654834,-0.12787755704478274,-0.7347252414177341,-0.1417443678518713,-0.8736818693005904,-0.14847469796580537,-0.9889162067960879,-0.004833718693537724,-0.5044558513202446,-0.02386279201924046,-0.7141561108814852,-0.0307850832104777,-0.8421317685169781,-0.037324737127144084,-0.9579330593281384,0.0862345950943421,-0.4548181088129379,0.10358959822179649,-0.6057645305030278,0.11793412742608264,-0.7065897093284537,0.13013200755506485,-0.8033285199329883,A
